小儿病毒感染性口炎,Treatment_of_department,儿科
小儿病毒感染性口炎,Treatment_of_department,口腔科
慢性卡他性结膜炎,Treatment_of_department,眼科
鼻中隔脓肿,Treatment_of_department,耳鼻喉科
并发症白内障,Treatment_of_department,眼科
真菌性角膜溃疡,Treatment_of_department,眼科
真菌性角膜溃疡,Treatment_of_department,五官科
前葡萄膜炎,Treatment_of_department,眼科
视神经病变,Treatment_of_department,眼科
涎腺癌,Treatment_of_department,口腔科
涎腺癌,Treatment_of_department,肿瘤科
眶蜂窝织炎,Treatment_of_department,眼科
糖尿病伴发的葡萄膜炎,Treatment_of_department,眼科
糖尿病伴发的葡萄膜炎,Treatment_of_department,内分泌科
巨乳头性结膜炎,Treatment_of_department,眼科
交感性眼炎,Treatment_of_department,眼科
浅层点状角膜炎,Treatment_of_department,眼科
急性颌骨骨髓炎,Treatment_of_department,口腔科
幼年性黄色肉芽肿,Treatment_of_department,眼科
后发性白内障,Treatment_of_department,眼科
电脑视觉综合症,Treatment_of_department,眼科
电脑视觉综合症,Treatment_of_department,营养科
中耳气压伤,Treatment_of_department,耳鼻喉科
脉络膜新生血管,Treatment_of_department,眼科
白塞病性巩膜炎,Treatment_of_department,眼科
白塞病性巩膜炎,Treatment_of_department,风湿科
动眼、滑车及外展神经疾病,Treatment_of_department,眼科
动眼、滑车及外展神经疾病,Treatment_of_department,五官科
中间葡萄膜炎,Treatment_of_department,眼科
眼球穿通伤,Treatment_of_department,眼科
齿状突发育畸形,Treatment_of_department,口腔科
沙眼衣原体肺炎,Treatment_of_department,呼吸内科
沙眼衣原体肺炎,Treatment_of_department,眼科
口炎,Treatment_of_department,口腔科
化脓性眼内炎,Treatment_of_department,眼科
眼肌麻痹性偏头痛,Treatment_of_department,眼科
腭咽闭合不全,Treatment_of_department,口腔科
蝶窦恶性肿瘤,Treatment_of_department,耳鼻喉科
蝶窦恶性肿瘤,Treatment_of_department,肿瘤科
舌扁桃体炎,Treatment_of_department,耳鼻喉科
木村病,Treatment_of_department,眼科
舌下间隙感染,Treatment_of_department,口腔科
舌下间隙感染,Treatment_of_department,五官科
化脓性耳廓软骨膜炎,Treatment_of_department,耳鼻喉科
唇舌水肿及面瘫综合征,Treatment_of_department,神经内科
唇舌水肿及面瘫综合征,Treatment_of_department,口腔科
Leber遗传性视神经病变,Treatment_of_department,眼科
慢性颌下腺炎,Treatment_of_department,口腔科
溢泪症,Treatment_of_department,眼科
黄斑裂孔性视网膜脱离,Treatment_of_department,眼科
Wegner肉芽肿伴发的葡萄膜炎,Treatment_of_department,眼科
眼睑疖肿和脓肿,Treatment_of_department,眼科
肾小管间质性肾炎葡萄膜炎综合征,Treatment_of_department,眼科
肾小管间质性肾炎葡萄膜炎综合征,Treatment_of_department,肾内科
急性蝶窦炎,Treatment_of_department,耳鼻喉科
压迫性视神经病变,Treatment_of_department,神经内科
压迫性视神经病变,Treatment_of_department,眼科
咽角化症,Treatment_of_department,耳鼻喉科
基质性角膜炎,Treatment_of_department,眼科
婴幼儿型内斜视,Treatment_of_department,眼科
婴幼儿型内斜视,Treatment_of_department,儿科
新生血管性青光眼,Treatment_of_department,眼科
炎症性肠道疾病及其伴发的葡萄膜炎,Treatment_of_department,眼科
炎症性肠道疾病及其伴发的葡萄膜炎,Treatment_of_department,消化内科
奋森咽峡炎,Treatment_of_department,耳鼻喉科
下颌后缩,Treatment_of_department,口腔科
接触性唇炎,Treatment_of_department,口腔科
细菌性角膜溃疡,Treatment_of_department,眼科
涎腺囊肿,Treatment_of_department,口腔科
牙列拥挤,Treatment_of_department,口腔科
视网膜血管炎,Treatment_of_department,眼科
鼻石,Treatment_of_department,耳鼻喉科
大泡性角膜病变,Treatment_of_department,眼科
喉气管瘢痕性狭窄,Treatment_of_department,耳鼻喉科
弥漫性外耳道炎,Treatment_of_department,耳鼻喉科
鼻瓣区狭窄,Treatment_of_department,耳鼻喉科
表层巩膜炎,Treatment_of_department,眼科
咽旁间隙感染,Treatment_of_department,耳鼻喉科
咽旁间隙感染,Treatment_of_department,口腔科
先天性无虹膜,Treatment_of_department,眼科
睑外翻,Treatment_of_department,眼科
咬肌间隙感染,Treatment_of_department,口腔科
颞间隙感染,Treatment_of_department,口腔科
颞间隙感染,Treatment_of_department,外科
泪腺炎,Treatment_of_department,眼科
腭裂,Treatment_of_department,口腔科
糖尿病性视网膜病变,Treatment_of_department,内分泌科
糖尿病性视网膜病变,Treatment_of_department,眼科
鼻孢子虫病,Treatment_of_department,耳鼻喉科
慢性闭角型青光眼,Treatment_of_department,眼科
鼻疖,Treatment_of_department,耳鼻喉科
小儿色素失调症,Treatment_of_department,神经内科
小儿色素失调症,Treatment_of_department,眼科
小儿色素失调症,Treatment_of_department,儿科
楔状缺损,Treatment_of_department,口腔科
颌骨骨髓炎,Treatment_of_department,口腔科
颌骨骨髓炎,Treatment_of_department,骨科
A-V综合征,Treatment_of_department,眼科
先天性耳聋,Treatment_of_department,耳鼻喉科
急性闭角型青光眼,Treatment_of_department,眼科
急性闭角型青光眼,Treatment_of_department,五官科
泡性角结膜炎,Treatment_of_department,眼科
泡性角结膜炎,Treatment_of_department,五官科
新生儿泪囊炎,Treatment_of_department,儿科
新生儿泪囊炎,Treatment_of_department,眼科
脑脊液漏,Treatment_of_department,脑外科
脑脊液漏,Treatment_of_department,耳鼻喉科
粘连性中耳炎,Treatment_of_department,耳鼻喉科
粘液腺囊肿,Treatment_of_department,口腔科
药物性鼻炎,Treatment_of_department,耳鼻喉科
血色病,Treatment_of_department,眼科
色素性青光眼,Treatment_of_department,眼科
淋菌性结膜炎,Treatment_of_department,眼科
悬雍垂过长症,Treatment_of_department,耳鼻喉科
气压创伤性中耳炎,Treatment_of_department,耳鼻喉科
间歇性外斜视,Treatment_of_department,眼科
间歇性外斜视,Treatment_of_department,五官科
春季结膜炎,Treatment_of_department,眼科
早产儿视网膜病变,Treatment_of_department,儿科
早产儿视网膜病变,Treatment_of_department,眼科
早产儿视网膜病变,Treatment_of_department,五官科
急性额窦炎,Treatment_of_department,耳鼻喉科
球后视神经炎,Treatment_of_department,眼科
球后视神经炎,Treatment_of_department,五官科
视网膜静脉阻塞,Treatment_of_department,眼科
黄斑囊样水肿,Treatment_of_department,眼科
真菌性角膜炎,Treatment_of_department,眼科
上颌窦炎,Treatment_of_department,耳鼻喉科
圆锥角膜,Treatment_of_department,眼科
圆锥角膜,Treatment_of_department,五官科
成人类风湿性关节炎性巩膜炎,Treatment_of_department,眼科
成人类风湿性关节炎性巩膜炎,Treatment_of_department,风湿科
缺血性视神经病变,Treatment_of_department,眼科
口腔白斑病,Treatment_of_department,口腔科
唇裂,Treatment_of_department,口腔科
先天性白内障,Treatment_of_department,眼科
先天性白内障,Treatment_of_department,儿科
咽部异物,Treatment_of_department,耳鼻喉科
慢性单纯性鼻炎,Treatment_of_department,耳鼻喉科
牙隐裂,Treatment_of_department,口腔科
干燥性鼻炎,Treatment_of_department,耳鼻喉科
上睑下垂,Treatment_of_department,眼科
中心性浆液性脉络膜视网膜病变,Treatment_of_department,眼科
病毒性喉炎,Treatment_of_department,耳鼻喉科
病毒性喉炎,Treatment_of_department,呼吸内科
病毒性喉炎,Treatment_of_department,儿科
慢性额窦炎,Treatment_of_department,耳鼻喉科
慢性额窦炎,Treatment_of_department,五官科
常年性鼻炎,Treatment_of_department,耳鼻喉科
常年性鼻炎,Treatment_of_department,五官科
口腔单纯性疱疹,Treatment_of_department,口腔科
慢性鼻窦炎,Treatment_of_department,耳鼻喉科
鼻前庭炎,Treatment_of_department,耳鼻喉科
慢性化脓性中耳炎,Treatment_of_department,耳鼻喉科
颌下腺炎,Treatment_of_department,口腔科
牙齿感觉过敏症,Treatment_of_department,口腔科
春季卡他性结膜炎,Treatment_of_department,眼科
急性鼻窦炎,Treatment_of_department,耳鼻喉科
血管运动性鼻炎,Treatment_of_department,耳鼻喉科
咽峡炎,Treatment_of_department,耳鼻喉科
咽峡炎,Treatment_of_department,呼吸内科
咽峡炎,Treatment_of_department,儿科
空鼻症,Treatment_of_department,耳鼻喉科
边缘性龈炎,Treatment_of_department,口腔科
慢性蝶窦炎,Treatment_of_department,耳鼻喉科
甲状舌管囊肿,Treatment_of_department,口腔科
慢性肥厚性鼻炎,Treatment_of_department,耳鼻喉科
白血病性咽峡炎,Treatment_of_department,耳鼻喉科
白血病性咽峡炎,Treatment_of_department,血液科
舌白斑,Treatment_of_department,口腔科
牙周萎缩,Treatment_of_department,口腔科
颞下颌关节脱位,Treatment_of_department,口腔科
小儿过敏性鼻炎,Treatment_of_department,儿科
小儿过敏性鼻炎,Treatment_of_department,耳鼻喉科
眼睑丹毒,Treatment_of_department,眼科
麻痹性斜视,Treatment_of_department,眼科
创伤性溃疡,Treatment_of_department,口腔科
创伤性溃疡,Treatment_of_department,内科
视网膜动脉阻塞,Treatment_of_department,眼科
大疱性鼓膜炎,Treatment_of_department,耳鼻喉科
颞下颌关节炎,Treatment_of_department,口腔科
强直性脊柱炎性巩膜炎,Treatment_of_department,眼科
强直性脊柱炎性巩膜炎,Treatment_of_department,风湿科
声带小结,Treatment_of_department,耳鼻喉科
鼻腔异物,Treatment_of_department,耳鼻喉科
脉络膜血管瘤,Treatment_of_department,眼科
慢性进行性眼外肌麻痹,Treatment_of_department,眼科
远视,Treatment_of_department,眼科
剥脱性唇炎,Treatment_of_department,口腔科
不动纤毛综合征,Treatment_of_department,眼科
咽肌麻痹,Treatment_of_department,神经内科
咽肌麻痹,Treatment_of_department,耳鼻喉科
耳内脑膜脑疝,Treatment_of_department,脑外科
耳内脑膜脑疝,Treatment_of_department,耳鼻喉科
视神经乳头水肿及视盘水肿,Treatment_of_department,眼科
扁桃体周围脓肿,Treatment_of_department,耳鼻喉科
扁桃体周围脓肿,Treatment_of_department,内科
干燥性角结膜炎,Treatment_of_department,眼科
脉络膜炎,Treatment_of_department,眼科
外耳道异物,Treatment_of_department,耳鼻喉科
原发性非调节性内斜视,Treatment_of_department,眼科
复发性多发性软骨炎伴发的葡萄膜炎,Treatment_of_department,眼科
复发性多发性软骨炎伴发的葡萄膜炎,Treatment_of_department,骨科
口腔粘膜病,Treatment_of_department,口腔科
遗传性乳光牙,Treatment_of_department,口腔科
氟斑牙,Treatment_of_department,口腔科
喉炎,Treatment_of_department,耳鼻喉科
喉炎,Treatment_of_department,呼吸内科
喉炎,Treatment_of_department,儿科
玻璃体混浊,Treatment_of_department,眼科
牙周病,Treatment_of_department,口腔科
小儿亚急性甲状腺炎,Treatment_of_department,内分泌科
小儿亚急性甲状腺炎,Treatment_of_department,儿科
视网膜色素变性,Treatment_of_department,眼科
鹅口疮,Treatment_of_department,儿科
鹅口疮,Treatment_of_department,口腔科
小儿炎症性肠病,Treatment_of_department,消化内科
小儿炎症性肠病,Treatment_of_department,儿科
先天性肠旋转不良,Treatment_of_department,胃肠外科
先天性肠旋转不良,Treatment_of_department,儿科
小儿慢性粒细胞白血病,Treatment_of_department,儿科
小儿慢性粒细胞白血病,Treatment_of_department,血液科
小儿家族性低血磷性佝偻病,Treatment_of_department,儿科
小儿家族性低血磷性佝偻病,Treatment_of_department,血液科
糖原贮积病,Treatment_of_department,内分泌科
糖原贮积病,Treatment_of_department,儿科
小儿叶酸缺乏病,Treatment_of_department,内分泌科
小儿叶酸缺乏病,Treatment_of_department,儿科
视网膜病变,Treatment_of_department,眼科
小儿狼疮肾炎,Treatment_of_department,儿科
小儿狼疮肾炎,Treatment_of_department,肾内科
急性咽炎,Treatment_of_department,耳鼻喉科
地图舌,Treatment_of_department,口腔科
弱视,Treatment_of_department,眼科
视网膜脱落,Treatment_of_department,眼科
新生儿低钠血症,Treatment_of_department,儿科
新生儿低钠血症,Treatment_of_department,血液科
散光,Treatment_of_department,眼科
牙周炎,Treatment_of_department,口腔科
慢性扁桃体炎,Treatment_of_department,耳鼻喉科
耳聋,Treatment_of_department,耳鼻喉科
耳聋,Treatment_of_department,五官科
小儿急性喉炎,Treatment_of_department,儿科
小儿急性喉炎,Treatment_of_department,耳鼻喉科
扁桃体炎,Treatment_of_department,耳鼻喉科
扁桃体炎,Treatment_of_department,呼吸内科
扁桃体炎,Treatment_of_department,儿科
眩晕,Treatment_of_department,神经内科
眩晕,Treatment_of_department,耳鼻喉科
小儿库欣综合征,Treatment_of_department,内分泌科
小儿库欣综合征,Treatment_of_department,儿科
小儿良性先天性肌弛缓综合征,Treatment_of_department,神经内科
小儿良性先天性肌弛缓综合征,Treatment_of_department,儿科
小儿X-连锁高免疫球蛋白M血症,Treatment_of_department,儿科
小儿X-连锁高免疫球蛋白M血症,Treatment_of_department,血液科
疱疹性咽峡炎,Treatment_of_department,耳鼻喉科
疱疹性咽峡炎,Treatment_of_department,五官科
呆小症,Treatment_of_department,内分泌科
呆小症,Treatment_of_department,儿科
小儿先天性侏儒痴呆综合征,Treatment_of_department,儿科
小儿先天性侏儒痴呆综合征,Treatment_of_department,内分泌科
小儿先天性侏儒痴呆综合征,Treatment_of_department,神经内科
小儿肠旋转不良,Treatment_of_department,儿科
小儿肠旋转不良,Treatment_of_department,消化内科
新生儿胃穿孔,Treatment_of_department,消化内科
新生儿胃穿孔,Treatment_of_department,胃肠外科
新生儿胃穿孔,Treatment_of_department,儿科
胎儿乙醇综合征,Treatment_of_department,神经内科
胎儿乙醇综合征,Treatment_of_department,儿科
小儿继发性免疫性血小板减少性紫癜,Treatment_of_department,儿科
小儿继发性免疫性血小板减少性紫癜,Treatment_of_department,血液科
腮腺炎,Treatment_of_department,内分泌科
腮腺炎,Treatment_of_department,口腔科
小儿丙酸血症,Treatment_of_department,儿科
小儿丙酸血症,Treatment_of_department,血液科
小儿X-连锁无丙种球蛋白血症,Treatment_of_department,儿科
小儿X-连锁无丙种球蛋白血症,Treatment_of_department,内科
先天性胆管囊状扩张,Treatment_of_department,肝胆外科
先天性胆管囊状扩张,Treatment_of_department,儿科
鼻炎,Treatment_of_department,耳鼻喉科
青光眼,Treatment_of_department,眼科
过敏性鼻炎,Treatment_of_department,耳鼻喉科
近视眼,Treatment_of_department,眼科
慢性鼻炎,Treatment_of_department,耳鼻喉科
鼻窦炎,Treatment_of_department,耳鼻喉科
口臭,Treatment_of_department,口腔科
神经元蜡样脂褐质沉积症,Treatment_of_department,神经内科
神经元蜡样脂褐质沉积症,Treatment_of_department,儿科
小儿窦性心动过缓,Treatment_of_department,儿科
小儿窦性心动过缓,Treatment_of_department,心血管内科
小儿遗传性慢性进行性肾炎,Treatment_of_department,儿科
小儿遗传性慢性进行性肾炎,Treatment_of_department,肾内科
口腔溃疡,Treatment_of_department,口腔科
新生儿失血性贫血,Treatment_of_department,血液科
新生儿失血性贫血,Treatment_of_department,儿科
小儿红白血病,Treatment_of_department,儿科
慢性咽炎,Treatment_of_department,耳鼻喉科
三尖瓣闭锁,Treatment_of_department,心血管内科
三尖瓣闭锁,Treatment_of_department,心胸外科
三尖瓣闭锁,Treatment_of_department,儿科
小儿多囊肾,Treatment_of_department,儿科
小儿多囊肾,Treatment_of_department,肾内科
腹裂,Treatment_of_department,普外科
腹裂,Treatment_of_department,儿科
鼻出血,Treatment_of_department,耳鼻喉科
智齿冠周炎,Treatment_of_department,口腔科
联合免疫缺陷病,Treatment_of_department,儿科
咽炎,Treatment_of_department,口腔科
咽炎,Treatment_of_department,儿科
干眼症,Treatment_of_department,眼科
结膜炎,Treatment_of_department,眼科
急性扁桃体炎,Treatment_of_department,耳鼻喉科
分泌性中耳炎,Treatment_of_department,耳鼻喉科
龋齿,Treatment_of_department,口腔科
沙眼,Treatment_of_department,眼科
中耳炎,Treatment_of_department,耳鼻喉科
咽鼓管阻塞,Treatment_of_department,耳鼻喉科
副鼻窦炎,Treatment_of_department,耳鼻喉科
舌下腺囊肿,Treatment_of_department,口腔科
磨牙,Treatment_of_department,口腔科
斜视,Treatment_of_department,眼科
病毒性咽炎,Treatment_of_department,耳鼻喉科
病毒性咽炎,Treatment_of_department,呼吸内科
眶上神经痛,Treatment_of_department,眼科
眶上神经痛,Treatment_of_department,神经内科
慢性喉炎,Treatment_of_department,耳鼻喉科
巩膜炎,Treatment_of_department,眼科
巩膜炎,Treatment_of_department,五官科
单纯疱疹病毒性角膜炎,Treatment_of_department,眼科
睡眠呼吸暂停综合征,Treatment_of_department,呼吸内科
睡眠呼吸暂停综合征,Treatment_of_department,耳鼻喉科
葡萄膜炎,Treatment_of_department,眼科
高眼压症,Treatment_of_department,眼科
噪声性耳聋,Treatment_of_department,耳鼻喉科
急性会厌炎,Treatment_of_department,耳鼻喉科
开角型青光眼,Treatment_of_department,眼科
唇病,Treatment_of_department,口腔科
季节性过敏性鼻炎,Treatment_of_department,耳鼻喉科
眼球震颤,Treatment_of_department,眼科
视网膜母细胞瘤,Treatment_of_department,肿瘤科
视网膜母细胞瘤,Treatment_of_department,眼科
梅尼埃病,Treatment_of_department,耳鼻喉科
梅尼埃病,Treatment_of_department,神经内科
视神经萎缩,Treatment_of_department,眼科
视神经萎缩,Treatment_of_department,神经内科
急性化脓性中耳炎,Treatment_of_department,耳鼻喉科
先天性喉喘鸣,Treatment_of_department,耳鼻喉科
先天性喉喘鸣,Treatment_of_department,儿科
肥厚性咽炎,Treatment_of_department,耳鼻喉科
老年性耳聋,Treatment_of_department,耳鼻喉科
耳膜穿孔,Treatment_of_department,耳鼻喉科
耳膜穿孔,Treatment_of_department,儿科
耳膜穿孔,Treatment_of_department,五官科
萎缩性鼻炎,Treatment_of_department,耳鼻喉科
视神经炎,Treatment_of_department,眼科
视神经炎,Treatment_of_department,神经内科
声带息肉,Treatment_of_department,耳鼻喉科
声带息肉,Treatment_of_department,五官科
泪囊炎,Treatment_of_department,眼科
口角炎,Treatment_of_department,口腔科
色盲,Treatment_of_department,眼科
四环素牙,Treatment_of_department,口腔科
慢性筛窦炎,Treatment_of_department,耳鼻喉科
耵聍栓塞,Treatment_of_department,耳鼻喉科
老花眼,Treatment_of_department,眼科
慢性上颌窦炎,Treatment_of_department,耳鼻喉科
变应性口炎,Treatment_of_department,口腔科
虹膜睫状体炎,Treatment_of_department,眼科
虹膜睫状体炎,Treatment_of_department,五官科
咽异感症,Treatment_of_department,耳鼻喉科
慢性单纯性咽炎,Treatment_of_department,耳鼻喉科
药物性牙龈增生,Treatment_of_department,口腔科
小儿肠吸收不良综合征,Treatment_of_department,儿科
小儿肠吸收不良综合征,Treatment_of_department,消化内科
牙髓炎,Treatment_of_department,口腔科
根尖周病,Treatment_of_department,口腔科
睑缘炎,Treatment_of_department,眼科
慢性干燥性鼻炎,Treatment_of_department,耳鼻喉科
慢性泪囊炎,Treatment_of_department,眼科
小儿先天性主动脉瓣狭窄,Treatment_of_department,儿科
小儿先天性主动脉瓣狭窄,Treatment_of_department,心血管内科
小儿先天性主动脉瓣狭窄,Treatment_of_department,心胸外科
小儿肾小管性酸中毒,Treatment_of_department,肾内科
小儿肾小管性酸中毒,Treatment_of_department,儿科
小儿自身免疫性溶血性贫血伴血小板减少综合征,Treatment_of_department,儿科
小儿自身免疫性溶血性贫血伴血小板减少综合征,Treatment_of_department,血液科
角膜病,Treatment_of_department,眼科
小儿先天性面肌双瘫综合征,Treatment_of_department,神经内科
小儿先天性面肌双瘫综合征,Treatment_of_department,内科
小儿先天性面肌双瘫综合征,Treatment_of_department,儿科
孟德尔遗传病,Treatment_of_department,儿科
小儿雄激素不敏感综合征,Treatment_of_department,儿科
小儿雄激素不敏感综合征,Treatment_of_department,内分泌科
小儿雄激素不敏感综合征,Treatment_of_department,内科
冠状动脉异常起源于肺动脉,Treatment_of_department,血管外科
冠状动脉异常起源于肺动脉,Treatment_of_department,儿科
产瘤,Treatment_of_department,儿科
小儿癫痫发作诱发失语综合征,Treatment_of_department,神经内科
小儿癫痫发作诱发失语综合征,Treatment_of_department,内科
小儿癫痫发作诱发失语综合征,Treatment_of_department,儿科
小儿脆性X染色体,Treatment_of_department,儿科
小儿脆性X染色体,Treatment_of_department,内科
小儿尿石症,Treatment_of_department,儿科
小儿尿石症,Treatment_of_department,泌尿外科
小儿慢性肾小球肾炎,Treatment_of_department,儿科
小儿慢性肾小球肾炎,Treatment_of_department,肾内科
先天性高肩胛症,Treatment_of_department,骨科
先天性高肩胛症,Treatment_of_department,儿科
新生儿迁延性胆汁淤积性黄疸,Treatment_of_department,肝胆外科
新生儿迁延性胆汁淤积性黄疸,Treatment_of_department,儿科
新生儿迁延性胆汁淤积性黄疸,Treatment_of_department,肝病
小儿不对称身材-矮小-性发育异常综合征,Treatment_of_department,儿科
小儿不对称身材-矮小-性发育异常综合征,Treatment_of_department,内分泌科
小儿不对称身材-矮小-性发育异常综合征,Treatment_of_department,生殖健康
小儿维生素E缺乏病,Treatment_of_department,儿科
小儿维生素E缺乏病,Treatment_of_department,营养科
小儿骨软骨瘤,Treatment_of_department,儿科
小儿骨软骨瘤,Treatment_of_department,骨科
小儿假肥大型肌营养不良,Treatment_of_department,儿科
小儿猫叫综合征,Treatment_of_department,儿科
小儿软骨发育不全,Treatment_of_department,骨科
小儿软骨发育不全,Treatment_of_department,儿科
幼年型慢性粒细胞白血病,Treatment_of_department,儿科
小儿腺病毒性肺炎,Treatment_of_department,儿科
小儿腺病毒性肺炎,Treatment_of_department,呼吸内科
小儿血友病,Treatment_of_department,儿科
小儿血友病,Treatment_of_department,血液科
新生儿衣原体感染,Treatment_of_department,呼吸内科
新生儿衣原体感染,Treatment_of_department,儿科
先天性多发性关节挛缩症,Treatment_of_department,骨科
先天性多发性关节挛缩症,Treatment_of_department,儿科
血红蛋白病,Treatment_of_department,血液科
血红蛋白病,Treatment_of_department,儿科
先天性垂直距骨,Treatment_of_department,骨科
先天性垂直距骨,Treatment_of_department,儿科
营养代谢障碍疾病,Treatment_of_department,营养科
营养代谢障碍疾病,Treatment_of_department,儿科
小儿阵发性室上性心动过速,Treatment_of_department,儿科
小儿阵发性室上性心动过速,Treatment_of_department,心血管内科
小儿呼吸衰竭,Treatment_of_department,儿科
小儿呼吸衰竭,Treatment_of_department,呼吸内科
小儿自身免疫性溶血性贫血,Treatment_of_department,儿科
小儿自身免疫性溶血性贫血,Treatment_of_department,血液科
小儿先天性高氨血症,Treatment_of_department,儿科
小儿先天性高氨血症,Treatment_of_department,血液科
小儿慢性淋巴细胞性甲状腺炎,Treatment_of_department,内分泌科
小儿慢性淋巴细胞性甲状腺炎,Treatment_of_department,儿科
新生儿肛门和直肠畸形,Treatment_of_department,肛肠外科
新生儿肛门和直肠畸形,Treatment_of_department,儿科
小儿急性播散性脑脊髓炎,Treatment_of_department,儿科
小儿急性播散性脑脊髓炎,Treatment_of_department,脑外科
小儿急性播散性脑脊髓炎,Treatment_of_department,神经内科
黏多糖贮积症Ⅰ型,Treatment_of_department,内分泌科
黏多糖贮积症Ⅰ型,Treatment_of_department,儿科
小儿急性出血性坏死性肠炎,Treatment_of_department,儿科
小儿急性出血性坏死性肠炎,Treatment_of_department,胃肠外科
小儿肝豆状核变性,Treatment_of_department,儿科
小儿肝豆状核变性,Treatment_of_department,肝病
小儿葡萄糖-6-磷酸脱氢酶缺乏症,Treatment_of_department,儿科
小儿葡萄糖-6-磷酸脱氢酶缺乏症,Treatment_of_department,血液科
小儿指甲-髌骨综合征,Treatment_of_department,儿科
小儿指甲-髌骨综合征,Treatment_of_department,骨科
小儿急性小脑性共济失调,Treatment_of_department,儿科
小儿急性小脑性共济失调,Treatment_of_department,神经内科
小儿急性小脑性共济失调,Treatment_of_department,脑外科
婴儿纤维瘤,Treatment_of_department,儿科
婴儿纤维瘤,Treatment_of_department,普外科
少年性椎体骨软骨病,Treatment_of_department,骨科
少年性椎体骨软骨病,Treatment_of_department,儿科
重症联合免疫缺陷,Treatment_of_department,儿科
获得性免疫缺陷综合征的心血管损害,Treatment_of_department,心血管内科
获得性免疫缺陷综合征的心血管损害,Treatment_of_department,儿科
小儿黏多糖贮积病Ⅳ型,Treatment_of_department,儿科
小儿黏多糖贮积病Ⅳ型,Treatment_of_department,内分泌科
小儿肝硬化,Treatment_of_department,儿科
小儿肝硬化,Treatment_of_department,肝胆外科
小儿巨大血小板综合征,Treatment_of_department,儿科
小儿巨大血小板综合征,Treatment_of_department,血液科
小儿小颌畸形综合征,Treatment_of_department,儿科
小儿糖吸收不良,Treatment_of_department,儿科
小儿糖吸收不良,Treatment_of_department,消化内科
小儿周期性高血钾性麻痹,Treatment_of_department,儿科
小儿周期性高血钾性麻痹,Treatment_of_department,内分泌科
小儿胱氨酸病,Treatment_of_department,儿科
小儿肝性脑病,Treatment_of_department,儿科
小儿肝性脑病,Treatment_of_department,肝胆外科
先天性二尖瓣畸形,Treatment_of_department,心胸外科
先天性二尖瓣畸形,Treatment_of_department,儿科
小儿动脉瘤样骨囊肿,Treatment_of_department,骨科
小儿动脉瘤样骨囊肿,Treatment_of_department,儿科
小儿硬脑膜外血肿,Treatment_of_department,儿科
小儿硬脑膜外血肿,Treatment_of_department,脑外科
新生儿Wilson-Mikity综合征,Treatment_of_department,呼吸内科
新生儿Wilson-Mikity综合征,Treatment_of_department,儿科
小儿急性胆囊炎与胆管炎,Treatment_of_department,儿科
小儿急性胆囊炎与胆管炎,Treatment_of_department,肝胆外科
小儿变应性亚败血症综合征,Treatment_of_department,儿科
小儿变应性亚败血症综合征,Treatment_of_department,血液科
小儿继发性血小板增多症,Treatment_of_department,儿科
小儿继发性血小板增多症,Treatment_of_department,血液科
小儿食物变态反应,Treatment_of_department,儿科
小儿食物变态反应,Treatment_of_department,消化内科
小儿特发性室性心动过速,Treatment_of_department,儿科
小儿特发性室性心动过速,Treatment_of_department,心血管内科
小儿自身免疫性淋巴细胞增生综合征,Treatment_of_department,血液科
小儿自身免疫性淋巴细胞增生综合征,Treatment_of_department,儿科
小儿假性粒细胞减少症,Treatment_of_department,儿科
小儿假性粒细胞减少症,Treatment_of_department,血液科
小儿球形细胞脑白质营养不良,Treatment_of_department,脑外科
小儿球形细胞脑白质营养不良,Treatment_of_department,儿科
小儿46-XY单纯性腺发育不全综合征,Treatment_of_department,儿科
小儿46-XY单纯性腺发育不全综合征,Treatment_of_department,内科
新生儿皮下坏疽,Treatment_of_department,儿科
脐膨出-巨舌-巨体综合征,Treatment_of_department,儿科
脐膨出-巨舌-巨体综合征,Treatment_of_department,普外科
小儿大动脉炎,Treatment_of_department,儿科
小儿大动脉炎,Treatment_of_department,血管外科
小儿尿路梗阻,Treatment_of_department,儿科
小儿尿路梗阻,Treatment_of_department,泌尿外科
同种免疫性新生儿血小板减少性紫癜,Treatment_of_department,儿科
同种免疫性新生儿血小板减少性紫癜,Treatment_of_department,血液科
小儿甲状旁腺功能减退症,Treatment_of_department,内分泌科
小儿甲状旁腺功能减退症,Treatment_of_department,儿科
小儿急性呼吸窘迫综合征,Treatment_of_department,儿科
小儿急性呼吸窘迫综合征,Treatment_of_department,呼吸内科
小儿异染性脑白质营养不良,Treatment_of_department,儿科
小儿异染性脑白质营养不良,Treatment_of_department,脑外科
小儿气胸,Treatment_of_department,儿科
小儿气胸,Treatment_of_department,呼吸内科
小儿发作性舞蹈手足徐动症,Treatment_of_department,神经内科
小儿发作性舞蹈手足徐动症,Treatment_of_department,儿科
小儿原发性免疫缺陷病,Treatment_of_department,儿科
小儿原发性免疫缺陷病,Treatment_of_department,内科
小儿胆道蛔虫症,Treatment_of_department,儿科
小儿胆道蛔虫症,Treatment_of_department,消化内科
小儿急性偏瘫,Treatment_of_department,儿科
小儿急性偏瘫,Treatment_of_department,神经内科
小儿早老症,Treatment_of_department,内分泌科
小儿早老症,Treatment_of_department,儿科
小儿关节过度活动综合征,Treatment_of_department,儿科
小儿关节过度活动综合征,Treatment_of_department,骨科
小儿阿姆斯特丹型侏儒,Treatment_of_department,儿科
