name,detail,info_match
肠镜,检查是经肛门将肠镜循腔插至回盲部，从黏膜侧观察病变的检查方法。是目前诊断粘膜病变的最佳选择，它是通过安装于肠镜前端的电子摄像探头将结肠粘膜的图像传输于电子计算机处理中心，后显示于监视器屏幕上，可观察到大肠粘膜的微小变化。,"{'price': {'price': '￥290'}, 'notice': {'notice': '1、检查前一天晚上服用轻泻剂，同时多饮水。  2、检查前3天，停服铁剂Yao品，开始进食半流质或低渣饮食，如鱼、蛋、牛奶、豆制品、粥、面条、面包、香蕉、冬瓜、马铃薯等。  3、检查时，病人先取左侧卧位，腹部放松，并曲膝。检查中按医生的要求更换体位。  4、检查当日进无渣流质饮食或禁食，检查前2小时清洁洗肠，检查前半小时，安静休息。  5、检查中如有疼痛，立即向医生诉说，便于医生安全插镜。  6、检查后休息1-2天，如有剧烈腹痛、腹胀、便血等情况发生，应立即去医院就诊。'}}"
动脉血气分析,是指对各种气体、液体中不同类型的气体和酸碱性物质进行分析的技术过程。其标本可以来自血液、尿液、脑脊液及各种混合气体等，但临床应用最多的还是血液。血液标本包括血、血和混合静脉血等，其中又以动脉血气分析的应用最为普遍。,"{'price': {'price': '￥50'}, 'notice': {'notice': '动脉血气分析的影响因素：  1.采血位置：因采血的动脉如有输液，就可能发生溶血及稀释，使K+升高，Ca2+降低。如误采为静脉血，因为静脉血不能准确的反映动脉血气状况，它的pH值在正常情况下与动脉血接近，但当机体患病时，各种代谢均有不同程度的障碍，此时动脉与静脉的pH就有明显的差异。  2.采血量及肝素浓度：肝素浓度是准确血气分析结果的核心保证，肝素用量过 可造成稀释性误差，使pH、PaO2值偏低、PaCO2值偏高，出现假性低碳酸血症。但是肝素量过少，便起不到抗凝的作用。国际生化联合会(IFCC)推荐血气标本中肝素的最终浓度为50 u/ml。  3.气泡：因为气泡会影响血气的pH、PaCO2、PaO2的检测结果，特别是PaO2值。理想的血气标本，其空气气泡应低于5%。  4.标本混匀程度：与其他抗凝标本一样，不充分的混匀会增加凝血的发生，从而影响血色素和血细胞压积结果的准确性。  5.标本的储存：对于检测乳酸的标本，检测前必须在冰水中保存。其他检测项目可在室温或冰水中保存1 h。  6.标本的送检时间：PaCO2、PaO2和乳酸的检测必须在15 min内完成，其余项目如：pH、电解质、BUN、血色素、血糖和红细胞比积的检测，要求在1 h内完成。'}}"
血液电解质,血液电解质检查是对人体血液内的各种电解质进行含量检测，如肾脏病、糖尿病、内分泌的疾病。一般采用静脉采血进行检测。,"{'price': {'price': ''}, 'notice': {'notice': '1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
血清甲状旁腺激素,甲状旁腺激素(parathyroid hormone)，是甲状旁腺主细胞分泌的碱性单链多肽类激素。简称PTH。甲状旁腺激素是由84个氨基酸组成的，它的主要功能是调节脊椎动物体内钙和磷的代谢，促使血钙水平升高，血磷水平下降。在甲状旁腺主细胞内首先合成PTH的第一前身物质 ，称为前甲状旁腺激素原，含115个氨基酸，以后这一前身物质在细胞内裂解成为含90个氨基酸的第二前身物质甲状旁腺激素原，后者进而在细胞内裂解成为含84个氨基酸的多肽，即PTH。正常人血浆中PTH的浓度约为1纳克/毫升。甲状旁腺激素主要作用使破骨细胞活性和数目增加，增高血钙;抑制肾小管对磷的吸收，促进肠钙、磷的吸收。临床上常用放射免疫法、免疫化学荧光法测定。,"{'price': {'price': '￥17-￥200'}, 'notice': {'notice': '检查前：  1、检查前须停食含碘丰富的食物，如海带、紫菜、海鱼虾等，根据食用量的多少，停食2~4周。  2、检查前须停服以下药物，根据用药量和时间，停服2~8周。  (1)、含碘药物，如碘化物、复方碘溶液、含碘片等。  (2)、影响甲状腺功能的药物，如甲状腺片、抗甲状腺药等。  (3)、某些中草药，如海藻、昆布、贝母、牛蒡子、木通等。  检查时：  检查当日患者应空腹。  不适宜人群：没有'}}"
血清类风湿因子,是由于感染因子（细菌、病毒等）引起体内产生的以IgG（一种）为抗原的一种抗体，故又称抗抗体。常见的类风湿因子有I gM型、IgG型IgA型和IgE型。人体内普遍存在着类风湿因子，并起着一定的生理作用。,"{'price': {'price': ''}, 'notice': {'notice': '不合宜人群：一般无特殊人群。  检查前禁忌：饮食清淡和控制动物内脏菠菜等高嘌呤饮食。  检查时要求：有时肿块部位会有点僵硬疼痛感！所以检查时要注意配合医生。'}}"
血清生长激素,（human Growth Hormone，hGH）是腺垂体细胞分泌的蛋白质，是一种肽类激素。通过重组DNA技术制造的生长激素简称r-HGH。正常情况下，生长激素HGH呈脉冲式分泌，生长激素（hGH）的分泌受产生的生长激素释放素(GHRH)和生长激素抑制激素（GHIH，也称生长抑素SS）的调节，还受性别、年龄和昼夜节律的影响，睡眠状态下分泌明显增加。生长激素的主要生理功能是促进神经组织以外的所有其他组织生长；促进机体合成代谢和；促进脂肪分解；对岛素有拮抗作用；抑制葡萄糖利用而使等作用。血清生长激素测定有助于、、遗传性生长激素生成缺陷所致的诊断。,"{'price': {'price': '￥30-￥80'}, 'notice': {'notice': '1.在医生指导下用于明确诊断的病人。  2.糖尿病患者可能需要调整抗糖尿病药物的剂量。  3.对由脑瘤而造成的生长激素缺乏的病人或有颅内伤病史的患者，必须严密监测其潜在疾病的进展或复发的可能性。  4.同时使用皮质激素会抑制生长激素的促生长作用，因此患ACTH缺乏的病人应适当调整其皮质激素的用量，以避免其对生长激素产生的抑制作用。  5.少数病人在生长激素治疗过程中可能发生甲状腺功能低下，应及时纠正，以避免影响生长激素的疗效，应此病人应定期进行甲状腺功能的检查，必要时给予甲状腺素的补充。  6.患内分泌疾患（包括生长激素缺乏症）的病人可能容易发生股骨头骺板滑脱，在生长激素的治疗期若出现跛行现象应注意评估。  7.有时生长激素可导致过度胰岛素状态，因此必须注意病人是否出现葡萄糖耐量减低的现象。  8.切忌过量用药，一次注射过量的生长激素可导致低血糖，继之出现高血糖，长期过量注射可能导致肢端肥大症状与体征以及其他与生长激素过量有关的反应。  9.注射部位应常变动以防脂肪萎缩。孕妇及哺乳期妇女用药：不宜使用。'}}"
便常规,检验可以了解消化道有无细菌、病毒及寄生虫感染，及早发现、肝病，还可作为消化道肿瘤的诊断筛查。便常规化验包括检验粪便中有无红血球和白血球、细菌敏感试验、潜血试验(OB) 以及查虫卵等。便常规检查对于判断人体健康状况是必要的检查项目。,"{'price': {'price': '￥2'}, 'notice': {'notice': '1. 用竹签或是木片采取粪便，蚕豆大小即可，将取出的粪便装入留取标本的盒子内，写上自己的姓名，然后立即送去检验。  2. 若粪便出现脓血时，将脓血的部分采取。  3. 水样的粪便需要用容器留送。  4. 在检查肠道中是否有寄生虫时，应在粪便各个部位都少量取一些。  正常人的粪便为黄褐色，婴儿粪便多呈淡黄色或是黄色。'}}"
血清促甲状腺激素,促甲状腺激素是腺垂体分泌的促进甲状腺的生长和机能的激素，具有促进甲状腺滤泡上皮细胞增生、甲状腺激素合成和释放的作用。,"{'price': {'price': '￥17-￥40'}, 'notice': {'notice': '一、抽血前的注意事项  1、抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2、体检前一天的晚八时以后，应禁食，以免影响第二天空腹血糖等指标的检测。  3、抽血时应放松心情，避免因恐惧造成血管的收缩，增加采血的困难。  二、抽血后应注意  1、抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2、按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3、抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4、若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
中性粒细胞比例,是指血液中中性粒细胞所占的百分比。中性粒细胞在血液的非特异性系统中起着十分重要的作用，它处于机体抵御微生物病原体，特别是在化脓性细菌入侵的第一线，当炎症发生时，它们被趋化性物质吸引到炎症部位。由于它们是藉糖酵解获得能量，因此在并的缺氧情况下仍能够生存，它们在这里形成细胞毒存在破坏细菌和附近组织的细胞膜。由于中性粒细胞内含有大量溶酶体酶，因此能将吞噬入细胞内的细菌和组织碎片分解，这样，入侵的细菌被包围在一个局部，并消灭，防止病原微生物在体内扩散。当中性粒细胞本身解体时，释出各溶酶体酶类能溶解周围组织而形成。,"{'price': {'price': ''}, 'notice': {'notice': '白细胞分类受技术因素和细胞分布因素等原因而有较大变异，故分类计数的离散度较大，且分类中占大比例的如中性粒细胞及淋巴细胞变异呈正态分布，占小比例的如嗜酸粒细胞、嗜碱粒细胞及单核细胞呈普哇松分布。'}}"
胃肠道CT,肠道的是通过CT对胃肠道进行检查的一种方法。,"{'price': {'price': '￥350-￥500'}, 'notice': {'notice': '检查前禁忌：不用吃对胃有刺激的食物，正常饮食与睡眠  检查时要求：胃肠腔内小病源或仅限于粘膜层及粘膜下层的病变，CT不容易发现，远不及钡剂造影的检查效果。因此，胃肠道疾病应以钡剂造影及内窥镜检查为主要手段。'}}"
中性粒细胞计数,中性粒细胞是人体防御系统的重要组成部分，与机体的非特异性抗感染过程有关，该类细胞具有强大的吞噬杀菌功能，其作用过程历经趋化运动，识别并结合吞噬物质，进而摄入胞内，最终杀伤并降解病原体。,"{'price': {'price': ''}, 'notice': {'notice': '1、抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2、按压时间应充分。 各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3、抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4、若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
脑干听觉诱发电位,是一项受损较为敏感的客观指标，是由声刺激引起的神经冲动在脑干听觉传导通路上的电活动，能客观敏感地反映中枢的功能，BAEP记录的是听觉传导通路中的神经电位活动，反映至脑干相关结构的功能状况，凡是累及听通道的任何病变或损伤都会影响BAEP。往往脑干轻微受损而临床无症状和体征时，BAEP已有改变 。,"{'price': {'price': '￥70-￥184'}, 'notice': {'notice': '1. 整个实验要在屏蔽室内进行，或至少要把动物用铜丝网屏蔽起来，防止50 Hz交流电的干扰。  2. 皮肤刺激电极也可用二片银片。将毛剃净后，在银片内面要用生理盐水湿润的棉花衬垫，保证接触良好。  3. 记录大脑皮层视觉诱发电位时，实验环境要求光线较暗，最好在暗室中进行。在进行记录前，先让动物暗适应半小时，以提高视觉敏感度。  4. 打开颅骨时要防止出血，如有出血，应随即止血。'}}"
粪便气味,粪便的气味是因细菌作用的产物如吲哚、粪臭素、硫醇、硫化氢等引起的。粪便特殊气味的检查，可以帮助初步诊断消化系疾病。,"{'price': {'price': '￥2'}, 'notice': {'notice': '检查时要求：  1、粪便检验应取新鲜的标本，盛器在洁净，不得混有尿液，不可有消毒剂及污水  2、正常粪便因含蛋白质分解产物--靛基质及粪臭素等而有臭味。肉食者味重，素食者味轻，患慢性肠炎、胰腺疾病特别是直肠癌溃烂继发感染时有恶臭。  检查前准备：  1、饮食尽量正常，不要暴饮暴食。'}}"
血清汉坦病毒抗体,汉坦病毒属包括10余种不同的病毒，其中部分可引起人类疾病，如导致、等。目的是检测出携带汉坦病毒的人群。,"{'price': {'price': ''}, 'notice': {'notice': '一、抽血前的注意事项  1.抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.体检前一天的晚八时以后，应禁食，以免影响第二天空腹血糖等指标的检测。  3.抽血时 应放松心情，避免因恐惧造成血管的收缩、增加采血的困难。  二、抽血后应注意  1.抽血后需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。 各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向， 更应延长按压时间。  3.抽血后出现晕血症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收'}}"
粪便寄生虫,，检查方法简单，结果直观，一般在驱虫治疗排便中检出。肠道的诊断多依靠在粪便中找到虫卵、原虫滋养体和包囊，找到这些直接证据就可以明确诊断为相应的寄生虫病和寄生虫感染。 蛔虫、晓虫、带绦虫等较大虫体或其片段肉即可分辨，钩虫虫体须将粪便冲冼过筛方可看到。服驱虫剂后应查找有无虫体，驱带绦虫后应仔细寻找其头节。,"{'price': {'price': '￥2'}, 'notice': {'notice': '检查时要求：  1.多制备几张涂片以备作进一步的检查，寄生虫卵检查应涂厚片。镜检时应盖上盖玻片，以免污染物镜。  2.显微镜检查 显微镜检查目的是查找寄生虫和寄生虫卵等病理成分。看片必须遵循全片观察，由上至下，由左至右，避免重复，显微镜检查时至少每张涂片观察10个视野。寄生虫、虫卵检查用低倍镜观察。  3.注意鉴别粪便中的寄生虫、细菌等病理成分。  检查前准备：  1、带有虫卵的粪便有传染性，应该密封保存  2、部分虫体的检查需要在晚上才能进行  3、因为婴幼儿不容易一次取到足量的检体，若需要分次收集时，请将检体暂时置于冰箱冷藏保存，以避免细菌滋生。  不适宜人群：  本检查为常规检查，没有不适宜人群。'}}"
大便粘液,检查，检查方法简单，结果直观，可以初步提供消化道功能或病理变化的状况，以及间接判定肠、腺、肝胆的功能状况。,"{'price': {'price': ''}, 'notice': {'notice': '检查时要求：  1、粪便检验应取新鲜的标本，盛器在洁净，不得混有尿液，不可有消毒剂及污水，  2、采集标本时应用干净的竹签选取含有粘液病变成分的粪便  3、粪便采集量请勿过少，以避免无足够的检体以供检验。  检查前准备：  1、不要服用通便类药物。  2、应连续收集3天的粪便，每天将粪便渴匀秤重后取出允20克送检  不适宜人群：暂无不适宜人群'}}"
粪便隐血试验,粪便隐血试验是指在量很少时，肉不能见到粪便中带血，并且粪便中有少量红细胞被破坏。对消化道出血的诊断有重要价值，现常作为消化道恶性肿瘤早期诊断的一个筛选指标。,"{'price': {'price': '￥3.5-￥17'}, 'notice': {'notice': '检查时要求：  1、女性做粪便检查也最好避开经期，以免血丝混入。  检查前注意：  1、做粪检前一天，饮食应该避免猪肝、鸭血、菠菜等含铁质丰富的食物。  2、摄入引起胃肠出血的药物，如阿司匹林、皮质类固醇、非类固醇抗炎药，可造成化学法隐血试验假阳性。而摄入大量维生素C，则可造成隐血试验假阴性。化学法检查上消化道出血(胃、十二指肠等)可靠，而免疫法主要适用于下消化道(小肠、大肠)出血的检查。  不适宜人群：  1、本检查无不适宜人群。'}}"
淋巴细胞数,这是一组形态相似、功能不同的非均质细胞群，属特异性免疫活性细胞，在免疫应答中起核心作用。在一般疾病时数量变化较少，常因血中其他细胞减少或增加而使它所占比例相对增高或减少。细胞质的变化较数量增减更有价值，如不测定淋巴细胞的亚群，则使临床意义的判定有一定的局限性。,"{'price': {'price': '￥90'}, 'notice': {'notice': '1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
MCH,：指每个红细胞内所含的平均量，以皮克(pg)为单位，MCH=Hb含量/红细胞百万数，临床上用于对进行形态学分类。在同一抗凝血标本中同时计数红细胞数量，测定血红蛋白量，血细胞比容。通过三个数和，可进一步间接计算出平均红细胞血红蛋白含量。,"{'price': {'price': '￥1'}, 'notice': {'notice': '一、抽血前的注意事项  1.抽血前一天不吃过于油腻、高蛋白食 物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.体检前一天的晚八时以后，应禁食，以免影响第二天空腹血糖等指标的检测。  3.抽血时 应放松心情，避免因恐惧造成血管的收缩、增加采血的困难;  有晕针史的客人请提前说明，我们将做特别安排;  二、抽血后应注意  1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。 各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
粪便量,检查粪便的量。可以帮助诊断各肠道疾病。,"{'price': {'price': '￥2'}, 'notice': {'notice': '检查时要求：  1：正常成人大多每日排便一次，其量约为100～300g，随食物种类、用量及消化器官的功能状态而异，摄取细粮及肉食为主者粪便细腻而量少。进食粗粮特别是多量蔬菜后因纤维多粪便量增大。胃、肠、胰有炎症或功能紊乱时因分泌、渗出及消化吸收不良而粪便量增多。  2：当消化或吸收不良﹐或肠道功能紊乱时﹐粪便量常增多。正常的粪便为黄褐色或棕褐色的成形便﹐当肠道有炎症时﹐粪便常不成形或稀便﹐内含脓血和黏液﹐脓血多少与炎症的轻重有关﹐常见于细菌性或阿米巴痢疾﹑急性肠炎﹑溃疡性结肠炎等疾病。霍乱或因其它原因而引起小肠分泌异常时﹐可出现大量水泻。  检查前准备：  1、粪便定量检测前禁止服用止泻药或润肠排便药，以免影响检查结果。  不适宜人群：  本检查为常规检查，没有不适宜人群。'}}"
维生素E,(vitamin E)是生育酚(tocopherol，T)与三烯生育酚(Tocotrienol，T-3)的总称，是脂溶性。为细胞膜上的重要组成成分。亦是细胞膜上的主要抗氧化剂。维生素E广泛存在于动植物食品中，动物性食品以da型为主，植物油的维生素E含量较多，与亚油酸等多烯脂肪酸含量相平行。维生素E为多烯脂肪酸的抗氧化剂，在细胞膜上与膜磷脂的多价不饱和脂肪酸(pol-yunsaturated fatty acid，PUFA)结合成复合物而稳定膜的结构，防止生物膜上PUFA和细胞中含硫基的酶受氧化剂的损害。当时红细胞膜上的PUFA易发生过氧化反应，使红细胞膜受损而产生。,"{'price': {'price': '￥29-￥70'}, 'notice': {'notice': '不合宜人群：一般无特殊人群。  检查前禁忌：在抽血前禁用含维生素E的制剂。避免剧烈运动。运动锻炼和剧烈的体力活动影响许多项目的检验结果。如常用的丙氨酸氨基转肽酶(ALT)、天门冬氨酸氨基转移酶(AST)、肌酸激酶(CK)，在体力活动增加后就会升高，可达一倍以上，甚至休息一小时后仍可偏高30%。慢跑后血中肌酐(Cr)可增高45%，血尿素氮(BUN)可增高31%。因此要求在体检前2天起要保持常态活动量，不要在剧烈活动后采血样。  检查时要求：抽血时应放松心情，配合医生做好检查。'}}"
肺通气功能,是衡量空气进入泡及废气从肺泡排出过程的动态指标，含有时间概念。常用的分析指标有静息通气量、肺泡通气量、最大通气量、时间肺活量及一些流速指标。①作为某些疾病诊断参考或估计其严重程度。②判断通气功能障碍类型及程度，协助诊断临床疾病，③进行劳动能力鉴定，④疾病治疗疗效评价。,"{'price': {'price': '￥50-￥200'}, 'notice': {'notice': '检查前准备：  (1)检查前应向受试者详细讲解检查方法及要领，并做适应性训练。  (2)静息通气量测定前需安静休息，应完全处于基础代谢状态下进行，周围环境安静，要求呼吸平稳。  检查时要求：  (1)由于死腔气量不能直接测定，通过测定分钟静息通气量和呼出气C02分压可计算出死腔气量，从而得到肺泡通气量。临床上常以PaCO2来反映肺泡通气量足够与否。  (2)由于测定方法和仪器不同，及受试者配合程度的差别，最大通气量正常值范围很大。一般以占预计值的百分比±20%作为正常范围。  (3)用力肺活量和最大呼气中段流量，均受检查时用力呼气程度的影响，前者影响较大。  (4)受检者的性别、年龄、身高及肌力可影响上述检查结果。  不适宜人群：  严重心肺疾病、身体虚弱者。  精神异常或不能很好配合者。'}}"
抗核抗体,抗核抗体是一组将自身真核细胞的各种成分作为靶抗原的自身抗体的总称，能与所有动物的细胞核发生反应，主要存在于血清中，也可存在于胸水、关节滑膜液和尿液中。,"{'price': {'price': '￥15-￥60'}, 'notice': {'notice': '一、抽血前的注意事项  1、抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2、体检前一天的晚八时以后，应禁食，以免影响第二天空腹血糖等指标的检测。  3、抽血时应放松心情，避免因恐惧造成血管的收缩，增加采血的困难。  二、抽血后应注意  1、抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2、按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3、抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4、若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
呼气高峰流量,：指在测定用力活量（FVC）过程中的最大。,"{'price': {'price': ''}, 'notice': {'notice': '不适宜人群：无  检查前：要适当放松，不可剧烈运动  检查时：吸气尽量最大限量吸气，呼气时尽量用力将空气呼出，以免影响检查结果。'}}"
维生素B12,又称钴胺素。体内B12的通常含量为2～5mg，大部分贮存于，约为体内总贮存量的80%，其余存在于肌肉、和骨组织，少量存在于、肾、。维生素B12最重要的功能在于它是骨髓造血所需的重要物质。,"{'price': {'price': '￥29-￥70'}, 'notice': {'notice': '抽血前：  1.抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.体检前一天的晚八时以后，应开始禁食12小时，以免影响检测结果。  3.抽血时应放松心情，避免因恐惧造成血管的收缩，增加采血的困难。  抽血后：  1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
血清化学检查,是以血清为检查的材料(检体)做化学分析，调查健康状态或疾病历度的检查。常规检查血清中离子浓度，总胆红素，等。,"{'price': {'price': ''}, 'notice': {'notice': '检查前禁忌：注意休息，保持空腹抽血。不要穿袖口过小、过紧的衣服，以避免在抽血时衣袖卷不上来或抽血后衣袖过紧，引起手臂血管血肿。 避免剧烈运动。  检查时要求：无特殊要求。'}}"
血清前列腺特异性抗原,(prostate specific antigen，PSA)是一种由上皮细胞内浆小泡产生、含有237个氨基酸残基的单链糖蛋白，分子量约为34kD，在功能上属于类激肽释放酶的一种蛋白酶。PSA存在于前列腺内质网和前列腺上皮细胞及分泌物中，无论正常前列腺组织还是病变前列腺组织内均含有PSA，且单个细胞PSA含量相对恒定，PSA可被&alpha;1-抗糜蛋白酶和&alpha;2-巨球蛋白结合而失活，通常血液中没有或仅有极微量的PSA。,"{'price': {'price': '￥50-￥90'}, 'notice': {'notice': '检查前：  1.抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.体检前一天的晚八时以后，应开始禁食12小时，以免影响检测结果。  3.抽血时应放松心情，避免因恐惧造成血管的收缩，增加采血的困难。  检查后：  1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
血清铁蛋白,铁蛋白是铁贮存于人体的主要形式之一。具有结合铁和贮备铁能力，以维持体内铁的供应和的相对稳定。测定是检查体内铁缺乏的最灵敏的指标，用于诊断缺铁性、肝病等，也是恶性肿瘤的标志物之一。,"{'price': {'price': '￥15-￥50'}, 'notice': {'notice': '1、空腹12小时以上。'}}"
职业病检查项目,是对劳动者进行法定职业病的检查。对劳动者的健康状况进行监察，预防与治疗职业病。,"{'price': {'price': ''}, 'notice': {'notice': '不适宜人群：非从事高危职业人群。  检查前禁忌：无特别禁忌。  检查时要求：检查过程繁多，被检查者应积极配合。'}}"
幽门螺旋杆菌的直接检查,幽门螺旋杆菌直接检查是指通过检查钳取粘膜(多为胃窦粘膜)作直接、染色，组织切片染色及细菌培养来检测幽门螺旋杆菌。,"{'price': {'price': '￥50'}, 'notice': {'notice': '不适宜人群：  （1)凝血功能差者。  (2)胃血管瘤(质软)  检查前禁忌：  1.检查前一天避免吸烟，以免检查时因咳嗽影响插管。  2.要有成人亲友陪伴，术前取下假牙。  3.检查前一天晚饭后不应再吃东西，检查当天早晨不应再喝水。  检查时禁忌：  1.告知医生您的既往病史及药物过敏史。  2.嘱病人在操作中不要做过多的吞咽动作，防止唾液吸入气道及引起喉头疼痛。'}}"
血液检查,血液检查是最一般，最基本的血液检验。是指“通过血液分析检查，确定人体、胆固醇、、各种感染、肾功能、钙、肝功能、血液疾病及躯体异常等情况的检查。它是医院最常见的化验内容之一。血液检查应由医嘱指定，医生使用检查结果明确或支持诊断，监督或决定治疗手段，并对未确定的病情作出筛查。,"{'price': {'price': ''}, 'notice': {'notice': '不合宜人群：有明显出血倾向的人群。  检查前禁忌：检查前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。体检前一天的晚八时以后，应禁食。  检查时要求：抽血时应放松心情，避免因恐惧造成血管的收缩、增加采血的困难。'}}"
