name,detail,info_match
腰椎滑脱复位内固定术,随着脊柱外科的进展和新器械、内固定品种的创用和增多，滑椎体的复位已能成为现实。已有利用harrington装置，roy-camille钢板，steffee钢板等复位滑脱椎体成功的报道，但存在内固定不牢靠或复位力不足的缺点。作者应用骶孔滑脱钢板(schnollner 1973)及改良钢板治疗l5和l4滑脱，同时施行后路椎体间融合，取得了满意结果。对ⅵ度滑脱未经腹途径行椎体前方松解，然后经后路复位内固定，也可达到理想复位。骶孔滑脱钢板治疗滑脱的主要优点为：①复位力大，作用好，②减压彻底，③植骨愈合率高，④不发生假关节，可以达到治疗腰椎滑脱的现代基本原则——减压、复位、稳定的要求。本文重点介绍骶孔滑脱钢板复位内固定手术。,{'price': {'price': ''}}
经皮肝穿刺胆道引流术,1.晚期肿瘤引起的恶性，行姑息性胆道引流。  2.深度病人的术前准备(包括良性和恶性病变)。  3.急性胆道感染，如急性梗阻性化脓性，行急症胆道减压引流，使急症手术转为择期手术。  4.良性胆道狭窄，经多次胆道修补，胆道重建及胆肠吻合口狭窄等。  5.通过引流管行化疗、放疗、溶石、细胞学检查及经皮行纤维胆道镜取石等。,{'price': {'price': '￥240-￥500'}}
股疝修复术,占整个腹外疝的5%，好发于中年以上的女性。股疝发生嵌顿的机会较多，所以宜及早手术修复。股疝的诊断常较困难，甚至发生误诊。如术前未能检查出来而按进行，会造成术中困难。故凡遇成年肠梗阻病人，特别是女性病人，应在术前常规检查股部，以免遗漏。施行的原则与修复术基本相同，主要是高位疝囊，修复闭合股管。术中应避免损伤邻近组织特别是、和闭孔等。  股疝修复术的手术途径有经股部和经腹股沟两种，二者各有优缺点。  经股部手术可直接进入疝囊，术中操作简便，但显露较差，特别当疝囊较大时不易高位结扎，股疝嵌顿时不易解除嵌顿，发生时也不易行肠切除术。  经腹股沟手术虽然显露途径比较间接，但显露较好，并可向下延长作纵行切口，以利显露疝囊，对较大的疝囊或嵌顿性股疝较易处理，必要时还可改行下腹纵行切口。,{'price': {'price': ''}}
四肢骨折内固定术,四肢治疗时间较晚已不能手法整复者，特别是青壮年患者，可行开放复位，并根据情况适当选用钢板螺丝钉、拉力螺钉或克氏针等内固定治疗。,{'price': {'price': ''}}
左侧全肺切除术,是治疗某些内或支气管疾病的有效手段。根据病变的性质、范围和病人肺功能的情况，可以切除一侧全部肺脏(即);也可以进行肺部分切除(包括肺叶切除、肺段切除或楔形切除);还可以切除两个肺叶，或作肺叶加肺段(或楔形)切除;有时也可一次(或分期)作两侧肺叶或肺段切除。对某些病人常在切除肺叶或全肺的同时，切除纵隔结、胸膜壁层或部分。原则上，肺切除的范围应该足够，使肺内被完全切除，不能残留复发;但又应尽量少切，使能保存尽量多的正常肺组织，以维持较好的肺功能。,{'price': {'price': '￥3000'}}
甲下血管球瘤切除术,是一种血管性，起源于正常血管球或其它动交通支。常有家族史。单发型为蓝紫色，直径多小于1cm，常发生于四肢远端，以甲下最多见。有阵发性，遇冷或触摸时尤其明显。主要见于女青年。多发型较单发者小，为真皮深层的紫蓝色结节，数目多达几百个，分布广泛，多见于青年男性，一般无疼痛。为常显性遗传。,{'price': {'price': ''}}
经尿道膀胱肿瘤电切术,表浅、未浸及粘膜下层者，不论其大小、部位和病理分级，均可适用。,{'price': {'price': '￥1800-￥2500'}}
胆总管切开探查术,的目的主要是：探查胆道的病变;取出胆道内的、蛔虫、血块等;引流胆总管，以解决胆道的梗阻和感染。  临床上经常施行的是十二指肠上方的胆总管切开术。根据病情，常并行和胆肠吻合术。,{'price': {'price': '￥280-￥1520'}}
膀胱部分切除术,能扩张部分(尤其膀胱顶部)发生局限的无蒂或短蒂肿瘤时，可做。术前经检查确认的膀胱恶性肿瘤，需在镜检的同时，在肿瘤周围的膀胱壁取活组织检查，查明肿瘤周围的组织有无癌细胞浸润。如有，应考虑，如无则考虑行膀胱部分切除术。另外，顽固性经药物治疗无效，以及膀胱临近器官恶性肿瘤累及膀胱者均可施行膀胱部分切除术。,{'price': {'price': '￥1000-￥1800'}}
尿道成形术,是指男性的尿道口不是开在阴茎的最前端，而是位于龟头下方、阴茎腹侧、阴茎根部或会阴部。常伴有阴茎弯曲和下降不全()，有的男孩须蹲位排尿，更有的难辨男女，给家庭带来极大痛苦。  尿道下裂并不少见，大约每300名男孩中即有1人。其中除开口在龟头下者不必手术矫治外，其余如不矫治，可影响阴茎发育或导致不育。,{'price': {'price': '￥800-￥1800'}}
内痔结扎术,是治疗内痔的方法之一，主要通过阻断内痔血供使得内痔细胞失去养分死亡落。,{'price': {'price': ''}}
膝内外侧韧带修补术,膝内外侧韧带(anterior cruciate ligament，acl)损伤断裂是较严重的运动性损伤，它在骨科运动医学领域并非新的疾患。由于损伤暴力较大，常合并其他主要结构损伤，诊断、处理不当将会延误治疗，同时由于前内外侧韧带的力学功能日益得到重视，以及损伤后造成的功能性不稳定，造成的膝关节不能满足日常生活和运动的需要，并可导致膝关节一系列后遗病变，因此应该行手术治疗，重建韧带及其功能。因此要进行。,{'price': {'price': ''}}
经皮肝穿刺胆道造影术,主要用于梗阻性病人，以了解部位、范围和原因。,{'price': {'price': '￥200-￥240'}}
传统疝气手术,传统手术即组织缝合法。把破损组织的边缘直接缝合，或者把破损组织的上层组织缝合盖住破损。这类手术被称为张力修补术。张力就象轮胎破了洞以后直接用线缝起来，由于在缝合处存在张力(向两边弹开的力量)，容易引起手术后的和复发。资料显示，张力疝气手术的复发率在10-15%。,{'price': {'price': ''}}
右肝叶切除术,成功率不高，因为血运丰富，结构复杂，切面易出血，故腹腔镜肝切除发展缓慢，仅少数大的医疗机构有能力开展，而且切除范围多局限于左肝外侧叶和肝第Ⅳ、Ⅴ、Ⅵ段的。因腹腔镜难度大，风险大，需要具备成熟的腹腔镜肝切除及开放肝切除技术才能顺利完成，国外仅有几例成功的报道。,{'price': {'price': '￥480-￥2200'}}
漏斗胸矫形术,3～6岁时手术较为理想。畸形轻而无症状者可不予手术。,{'price': {'price': ''}}
胫骨平台骨折切开复位内固定术,平台常有一块大骨折块从胫骨平台分离出来，并有不同程度的移位，如治疗不当，常引起膝关节不稳和膝内外翻。一般，多数可用手法复位或撬拨复位，然后用管形石膏固定。如复位失败，则须行切开复位。,{'price': {'price': '￥1000-￥1430'}}
左半结肠切除术,左半的范围包括乙状、降结肠、横结肠曲、左半横结肠及其系膜。因为降结肠及乙状结肠的引流至肠系膜下周围淋巴结，再至腹主动脉周围淋巴结（腹主动脉附近3cm以内的淋巴结受侵犯者约占22%）。根治手术方式是切除肠系膜下动脉的所属区，及腹主动脉旁和髂动脉处的淋巴结，行横结肠与乙状结肠下端或直肠上端吻合。该手术的效果比常规切除者略有提高，适用于全身情况较好，癌肿较广泛的病例。对左半结肠良性病变，或全身情况较差者，可用比较保守的切除方法，只切除包括癌肿下方5cm，上方15cm左右的肠管并V形切除肠系膜。,{'price': {'price': ''}}
膑骨韧带断裂重建术,新鲜的或陈旧的后，常不能直接修复，需行髌腱中1/3骨-腱-骨组织移植术，称为。,{'price': {'price': '￥40-￥2060'}}
先天性胆总管囊肿手术,先天性胆总管囊肿手术的方法很多，可分下列3种：  1.切除 因手术复杂，较大，易损伤管系统，手术死亡率较高，既往很少采用。近年来由于胆道外科的发展，且囊肿恶变率较高，因此囊肿切除术又日益受到重视。  2.囊肿外引流 是暂时性的手术，由于病情较重，不能耐受较复杂的内引流手术者。待病情稳定、全身情况改善，再行二期囊肿切除术。  3.囊肿内引流 包括囊肿吻合术、囊肿十二指肠吻合术、囊肿空肠吻合术和y形手术等。囊肿十二指肠吻合术比较简单，但易引起胆道逆行感染。y形手术的逆行感染机会少，但手术较复杂。术者可根据病情适当选用。,{'price': {'price': '￥3000'}}
肛裂切除术,切除术是治疗肛裂的手术方法。,{'price': {'price': '￥160'}}
甲状旁腺切除术,1.甲状旁腺，约占的92%。  2.甲状旁腺症，占7%。  3.甲状旁腺癌，占1%。,{'price': {'price': '￥1200'}}
食管切除术,是治疗和食管较长瘢痕狭窄，的常用手术方法。如果系病人行食管切除术，若病变周围尚无明显结转移和远处转移，而且其癌肿的恶性度不高，则可以获得较好的术后效果，并可以长期存活，预后良好。相反，如果肿瘤的恶性程度高，并已有局部或远处转移，则预后较差。其他良性疾病行食管切除术后预后良好。,{'price': {'price': '￥2000-￥4000'}}
肺移植术,不可逆的进行性晚期病变者，生命期限小于12～18个月。如末期单侧，最适宜于单侧肺移植;、双侧肺纤维化、及慢性肺化脓症适宜于双肺移植。,{'price': {'price': '￥10000'}}
ROUX-EN-Y 总肝管肠吻合术,是胆汁内引流的最常用术式，这一术式的空肠襻游离度大，适应范围广，“逆行感染”和“盲端综合征”少，方便设置皮下空肠盲襻。是目前临床应用最多的胆肠内引流术式。,{'price': {'price': ''}}
股骨干骨折切开复位内因固定术,股骨干多数可以用持续牵引复位及小夹板固定治疗，并取得满意的结果。只是在复位不良，或就诊较晚，难以闭合复位者;或骨折不愈合者;或并发血管、神经损伤者，才需要切开复位内固定。,{'price': {'price': '￥880-￥1590'}}
胰脏全切除术,的手术治疗包括多种术式，是其中的一种。也就是将癌变的脏全部切除的手术方法。,{'price': {'price': '￥2880'}}
脑血管畸形手术,脑是胚胎早期阶段的先天性血管发育异常，根据其形态的不同可分为5类，即动畸形、静脉、、和海绵状血管瘤。在脑血管畸形中以动静脉畸形最为常见。脑血管畸形又称脑血管瘤、脑动静脉血管畸形。它不是真正的肿瘤，但习惯上常把它包括在内，占1.5%～4%。脑动静脉血管畸形手术目的是防止再出血，解除、治疗或改善功能障碍。,{'price': {'price': ''}}
食管裂孔疝修补术,发病率较高，多见于中老年病人，但不一定都有症状。如症状轻微可用药物治疗缓解，只有产生明显症状而药物治疗不能奏效者适于手术治疗。  1.由于酸返流，刺激腐蚀食管下部，引起，产生上腹、心窝部或不适感、、返酸、等逐渐加重者。  2.食管下段粘膜发生炎症、，产生、、者。  3.因食管炎年久形成食管疤痕狭窄，产生者。,{'price': {'price': '￥480-￥2790'}}
肺大疱切除术,出现、感染、出血及经久不愈或反复发作的，均应手术。,{'price': {'price': '￥360-￥4800'}}
拇长屈肌腱狭窄性腱鞘炎松解术,多为开放性，以切割伤较多，常合并神经或骨关节损伤，也可发生闭合性撕裂伤。后，相应的关节失去活能。如指浅屈肌腱断裂相应指近侧;指深屈肌腱断裂，表现为远侧指间关节不能屈曲;指深浅屈肌腱均断裂，则远近侧指间关节均不能屈曲。由于手内肌仍完整，掌指关节屈曲不受影响。伸肌腱不同部位断裂，其相应关节不能伸展，并可出现畸形。,{'price': {'price': ''}}
肺段切除术,是治疗某些内或支气管疾病的有效手段。根据病变的性质、范围和病人肺功能的情况，可以切除一侧全部肺脏(即);也可以进行肺部分切除(包括肺叶切除、肺段切除或楔形切除);还可以切除两个肺叶，或作肺叶加肺段(或楔形)切除;有时也可一次(或分期)作两侧肺叶或肺段切除。对某些病人常在切除肺叶或全肺的同时，切除纵隔结、胸膜壁层或部分。原则上，肺切除的范围应该足够，使肺内被完全切除，不能残留复发;但又应尽量少切，使能保存尽量多的正常肺组织，以维持较好的肺功能。,{'price': {'price': '￥1600-￥2700'}}
表浅脓肿切开引流术,表浅形成，查有波动者，应切开引流。,{'price': {'price': '￥150'}}
右上肺叶切除术,是治疗某些内或支气管疾病的有效手段。根据病变的性质、范围和病人肺功能的情况，可以切除一侧全部肺脏(即);也可以进行肺部分切除(包括肺叶切除、肺段切除或楔形切除);还可以切除两个肺叶，或作肺叶加肺段(或楔形)切除;有时也可一次(或分期)作两侧肺叶或肺段切除。对某些病人常在切除肺叶或全肺的同时，切除纵隔结、胸膜壁层或部分。原则上，肺切除的范围应该足够，使肺内被完全切除，不能残留复发;但又应尽量少切，使能保存尽量多的正常肺组织，以维持较好的肺功能。,{'price': {'price': '￥3050'}}
乳癌手术,乳癌是中年以上妇女常见的恶性肿瘤;早期诊断，早期作根治手术，预后良好。乳癌根治术的切除范围包括：整个乳房、周围皮下脂肪组织、胸大肌、胸小肌、腋窝和下的脂肪组织，作整块切除[图1]。  近20余年来，医务人员对术式做了许多改进，目的是为了提高疗效，但实践证明，提高疗效不在于切除范围的大小，而在于腋窝淋巴结和锁骨上、下淋巴结转移的早期发现和切除。一般乳癌根治术后5年生存率平均为65%，扩大根治术为67%，但用简化根治术的平均生存率也可达到67%。重要的原则是对中年以上妇女的无痛性应行常规活组织检查，以便早期诊治乳癌。,{'price': {'price': '￥3000'}}
胸膜固定(黏合)术,由于自发性复发率高，为了预防复发，用单纯理化剂、免疫赋活剂、纤维蛋白补充剂、医用黏合剂及生物刺激剂等引入胸膜腔，使脏层和壁层两层从而消灭胸膜腔间隙，使空气无处积存，即所谓“胸膜固定术”(pleurodesis)。,{'price': {'price': '￥2240'}}
腰椎界面内固定术,用界面固定技术治疗，选择此种设计用于治疗下的失稳，较之其他术式具有更多的优点，且在操作上易于掌握。  界面内固定的临床意义：  a.早期制动确实，可使患者早日下床：绝大多数患者可于术后10～14天下床，并逐渐在室内外行走，减少了因长期卧床而引起的各种并发症与心理障碍。  b.勿需另行切(取)骨植骨：术中可利用切取或刮下的骨块，将其充填至内固定器腔中，通过周壁上的孔隙与施术椎节融合，从而避免了取骨所引起的并发症。  c.可使患者早日重返社会：由于患者可早日下地活动，不仅腰椎局部及全身功能康复快，且可早日重返社会，从而提高了其生活质量与康复的信心。  从目前来说，上述认识表明：无论是对早期椎节的稳定还是对后期的椎节骨性融合，均具有良好的疗效，因此值得推广。,{'price': {'price': ''}}
腕管综合征神经减压术,腕管综合症又称为迟发性正中神经，属于“累积性失调”症，好发于30～50岁年龄段的办公室女性，是指人体的正中神经进入手掌部的中，受到压迫后产生的食指、中指、麻木和拇指肌肉感等症候。腕管为一骨性纤维管，其桡侧为舟状骨及大多角骨;尺侧为豌豆骨及钩状骨;背侧为头骨、舟状骨及小多角骨;掌侧为腕横韧带。在腕管内有拇长屈肌腱、指浅屈肌腱、指深屈肌腱及正中神经。凡是挤压或缩小腕管容量的任何原因都可压迫正中神经而引起。Coles畸形愈合、月骨前位、感染或外伤致软组织，腕横韧带增厚、、、，一些全身性疾病如病、、功能紊乱、淀粉样变性或Reynaud病有时可合并腕管综合征。在病变的初期表现为正中神经的水肿和，逐渐由于压迫性缺血而造成神经内的纤维化，神经轴突压缩和髓磷脂鞘的消失，最后神经组织转为纤维组织，其神经内管消失并被胶原组织代替，成为不可逆的改变。这种病症之所以已迅速成为一种日渐普遍的现代文明病，主要原因是现代人的生活方式急剧改变，愈来愈多的人每天长时间接触、使用电脑所致。主要病因是由于使用电脑人群如上网族每天长时间接脑，重复着在键盘上打字和移动鼠标，手腕关节因长期密集、反复和过度的活动，逐渐形成腕关节的麻痹和疼痛。若对这种症候长期置之不理，可能会导致神经受损，手部。,{'price': {'price': ''}}
横结肠造瘘术,横造术是一种暂时性的部分造瘘，少数情况可作为永久性人工肛门，一般多用袢式造瘘。,{'price': {'price': '￥1500'}}
回肠膀胱术,的基本优点是：①回肠分流能很快将尿液由和引入承接袋，因分流肠道短，使尿与该肠道接触的时间短暂。②与相比，轻微，的发病率较少。因此，回肠膀胱分流术已成为公认的优选手术方法。,{'price': {'price': '￥800-￥3000'}}
胸膜粘连术,采用物理的、化学的或生物的方法使胸膜产生无菌性炎症而发生脏层和壁层胸膜相互粘连，以达到消除胸膜腔、减少气体和液体渗出的治疗方法称为术(pleu-rodesis)，亦称为胸膜腔闭锁术。  和患者经胸腔引流治疗后，一般均可获得较好的治疗效果。但具有容易复发的临床特点，文献报道其复发率为34.8%～81.0%。对于，单纯胸腔引流，极少能有效地控制其胸腔积液的产生，且长时间的引流尚可导致胸腔感染、大量蛋白质的丢失等。因此，临床医师对上述两个方面的问题特别重视，均强调消除胸膜腔对控制疾病的重要性。,{'price': {'price': '￥2300'}}
肺楔形切除术,是治疗某些内或支气管疾病的有效手段。根据病变的性质、范围和病人肺功能的情况，可以切除一侧全部肺脏(即);也可以进行肺部分切除(包括肺叶切除、肺段切除或楔形切除);还可以切除两个肺叶，或作肺叶加肺段(或楔形)切除;有时也可一次(或分期)作两侧肺叶或肺段切除。对某些病人常在切除肺叶或全肺的同时，切除纵隔结、胸膜壁层或部分。原则上，肺切除的范围应该足够，使肺内被完全切除，不能残留复发;但又应尽量少切，使能保存尽量多的正常肺组织，以维持较好的肺功能。,{'price': {'price': '￥400-￥3000'}}
掌腱膜切除及皮肤“Z”字成形术,掌腱膜挛缩症又称杜布伊特伦挛缩(Dupuy tren′scontraction)，是一种原因尚未研究清楚，发病缓慢，主要侵犯掌腱膜，病理改变为纵行纤维结缔组织，继而发生屈曲挛缩的病症。  掌腱膜挛缩症在欧、美洲发病率高，在我国偶然可见散发病例。60岁以上发病率最高。男性病人占大多数(90%左右)，男比女多8～10倍，受侵犯的指，以环指最多，小指占第二位，中、示、拇指的发病率依次减少。约有40%的病例为双侧发病。,{'price': {'price': '￥230'}}
踝关节骨折切开复位内固定术,踝关节包括单踝、双踝、三踝骨折、踝上骨折和下关节面前缘骨折等。这些骨折都可以合并内、外侧副韧带、胫腓联合，还可以合并胫腓下关节分离，或距骨位。除踝上骨折外，均有关节内骨折，此外，踝关节的关节面比髋关节和膝关节小，但负重则大于髋、膝关节。因此，踝关节骨折如治疗不当，极易引起损伤性关节炎。由于上述原因，踝关节骨折的治疗要求尽量达到解剖复位，并尽早进行功能锻炼，使骨折部位能经常受距骨体的模造，则骨折愈合后能更符合关节活动的要求。因此，手法复位、小夹板固定较能满足上述要求，可作为踝关节骨折治疗的首选方法。但手法复位失败和陈旧性骨折等仍需手术治疗。,{'price': {'price': '￥240'}}
主动脉缩窄补片成形术,1.合适的手术年龄为4～8岁。  2.婴幼儿症状明显、内科治疗无效者亦须手术治疗。  3.缩窄病变局限，≤2.5cm。,{'price': {'price': '￥4500'}}
乙状结肠造瘘术,乙状造术是将乙状结肠近段移至左下腹壁，形成单口式造瘘。常为永久性人工肛门，也有用作暂时性人工肛门的。,{'price': {'price': '￥1500-￥1800'}}
胆管空肠Roux-Y式吻合术,1.胆总管、肝总管，或左、右肝管炎症狭窄梗阻者。  2.，慢性复发性化脓性，主要的肝管内已经清除，但在二级分支以上的肝胆管仍残存有结石者。  3.复发性胆管结石，胆管明显扩大者。  4.慢性复发性化脓性胆管炎，胆管明显扩大者。  5.胆管肿瘤切除后重建胆肠内引流者。  6.胆管外伤离断或外伤后瘢痕狭窄而致胆流中断、受阻者。  7.少数先天性肝外胆道狭窄或闭锁。,{'price': {'price': '￥420-￥1520'}}
股骨颈骨折复位内固定术,股骨颈除老年人头下骨折，股骨颈粉碎骨折或pauwel角>80°者倾向于人工股骨头置换外，其余均应及早复位内固定。近年来内固定方法发展多有用螺纹钉、加压螺钉，滑动式鹅颈钉等内固定[图1]。但三翼钉内固定仍为基本手术，掌握后可举一反三，本文将作详细描述。,{'price': {'price': '￥880-￥1530'}}
膝关节置换术,需要进行的膝关节损伤一般大多是造成，这是膝部骨骼的一种退行性疾病，它使膝关节表面粗糙不平滑，膝关节在运动时发生。,{'price': {'price': '￥880-￥2080'}}
脐尿管或瘘管切除术,脐尿管或管切除术是一种用于治疗脐瘘的手术疗法。  有些婴儿脐带落后自肚脐中心有黄绿水或粪便样物排出，甚至像放屁那样有气体排出，检查时发现肚脐中心有一瘘孔，周围有湿漉漉色略红的粘膜，这就是卵黄管瘘，又称“脐瘘”，是卵黄管完全未闭合(正常情况下，胎儿从第6周卵黄管开始逐渐退化闭塞)的残留管道。,{'price': {'price': '￥800-￥1090'}}
肾窦内肾盂切开取石术,1.经中西医结合治疗无效者。  2.大于1cm或为鹿角形结石、肾内型肾盂结石、，肾功能未减退者。,{'price': {'price': '￥360-￥2000'}}
海绵状血管瘤切除术,海绵状是在出生时即出现的低血流量的，又称为畸形。血管损害一般发展较慢，常在儿童期或青春期增大，成人期增大不明显。大多数静脉畸形呈海绵状，故名。病变除位于和皮下组织外，还可发生在粘膜下，肌肉甚至骨骼。海绵状血管瘤如因外伤或破溃时，有招致严重失血的危险，文献中有不少关于骨骼特别是下颌骨内中严重出血甚或致命的报道。  以往文献把海绵状血管瘤列入血管瘤，Mulliken根据血管内皮细胞的组织学特点，将血管瘤分为血管瘤和血管畸形两大类，而血管畸形又分为低流速血管畸形和高流速血管畸形。海绵状血管瘤即属于低流速血管畸形中的静脉畸形。,{'price': {'price': '￥240-￥1070'}}
肩关节脱位切开复位术,肩关节新鲜位合并肱骨颈、干，或肩盂骨折块嵌入关节内，或肱二头肌长头嵌于关节间，或合并血管、神经损伤者，应行。儿童及青年人的陈旧性脱位，亦应行切开复位;而对中年以上的陈旧性脱位，如已有关节软骨，则应根据职业和年龄在切开复位术的同时，选用关节融合术或人工关节置换术。反之，中年以上的陈旧性脱位，如无症状，又有一定的活动度，可不作任何手术。,{'price': {'price': '￥160-￥1430'}}
全肺切除术,中心性、毁损等,{'price': {'price': '￥1900-￥3000'}}
颞叶切除术,这是治疗颞叶的一种经典的手术，治疗效果最好。经长期随访观察有2/3的病人效果优良。疗效可达90%以上。,{'price': {'price': ''}}
总胆管全切除术,是治疗总的常用手术。,{'price': {'price': ''}}
前列腺切除术,经尿道(TURP)是一种较安全、有效、病人痛苦的手术方法。它是指经尿道插入电切镜，在直视下切除前列生突入尿道的部分。一般术前行耻骨上穿刺造以引流灌洗液。,{'price': {'price': '￥360-￥2000'}}
心脏移植术,适用于各种治疗无效、心功能Ⅳ级的晚期病人。  1.各种严重的。  2.大面积的、而无冠状搭桥术的机会者  3.无法矫治的复杂性。  4.、伴有广泛的心变者。  5.供体要求同前。,{'price': {'price': '￥13000'}}
胰体、尾部切除术,发生在体、尾部者约占1/3。因其早期症状多不明显，及至出现左上腹包块和左腰部已届晚期，手术切除很困难。近年来随着b型超声和ct等诊断技术的发展，对胰体、尾部肿瘤的早期发现日益增多，因而胰体、尾部切除的机会也随之增加。,{'price': {'price': '￥1950-￥3280'}}
足踝韧带重建术,是临床最常见的之一。约80%-85%的患者通过各种保守治疗可以得到很好的恢复。但仍有15%-20%的患者将变成踝关节慢性不稳定，残留顽固性的踝和关节不稳定，这些患者最终往往需要接受手术治疗，多为。,{'price': {'price': ''}}
脐疝修复术,分为3型，即(婴儿型或胚胎性脐疝)、小儿型和成人型。  脐膨出最少见，发生率为1/5000，是一种先天性缺损，突出到脐带内的腹内脏器仅被覆一层羊膜和腹膜，无遮盖。如暴露在空气中时间较长，会很快干燥并发生，以致内脏从缺损处膨出体外。  小儿型脐疝较多见，发生率为1%，多发生在2岁以内，常由于先天脐部腹壁缺损和腹内压力增高所致。疝囊外被覆着皮肤和腹膜。  成人型脐疝较少见，多发生在中年以上。发病原因一方面是由于脐部有缺损，另一方面是由于腹内压力增高。,{'price': {'price': '￥1100'}}
心脏搭桥术,冠状搭桥术就是在冠状动脉狭窄的近端和远端之间建立一条通道，使血液绕过狭窄部位而到达远端，犹如一座桥梁使公路跨过山壑江河畅通无阻一样。不过所用的材料不是钢筋水泥，而是自身的大隐、乳内动脉、网膜右动脉、桡动脉、腹壁下动脉等。  搭桥顾名思义，是取病人本身的血管（如胸廓内动脉、下肢的大隐静脉等）或者血管替代品，将狭窄冠状动脉的远端和主动脉连接起来，让血液饶过狭窄的部分，到达缺血的部位，改善血液供应，进而达到缓解症状，改善功能，提高患者生活质量及延长寿命的目的。这种手术称为冠状动脉旁路移植术，是在充满动脉血的主动脉根部和缺血心肌之间建立起一条畅通的路径，因此，有人形象地将其称为在心脏上架起了“桥梁”，俗称“搭桥术”。,{'price': {'price': '￥6000-￥8000'}}
内窥镜下鼻内入路脑脊液鼻漏修补术,，是一种由于脑脊液自生理或病理的缝隙进入窦或鼻腔，由前鼻孔或鼻部溢出的疾病。该病常见于外伤，易发生而危及生命。由于脑脊液鼻漏易导致颅内感染，危及患者生命，适当且有效的治疗将显得越来越重要。经鼻内镜行脑脊液鼻漏修补是鼻外科领域的微创手术，它充分利用鼻内镜多角度、清晰的特点，提高了手术的准确性和成功率。该手术不仅需要医生高超的技术，而且需要有充分的术前准备和术后严密的观察护理。,{'price': {'price': ''}}
咽部乳头状瘤摘除术,乳头状瘤为部较常见的良性肿瘤，可能与病毒感染有关，系或粘膜上皮及其下结缔组织向表面呈乳头状突起所形成。乳头呈圆形或椭圆形上皮团块，中心有疏松而富有脉管的结缔组织。多为扁平细胞型乳头状瘤。,{'price': {'price': ''}}
自动板层角膜成形术,-2.00～-32.00d的近视，尤其是-15.00以上者。需符合以下条件：  1.年龄≥20周岁(特殊情况放宽至18周岁)。  2.屈光状态稳定2年以上。  3.rk术后近视欠矫在rk术2年后。  4.矫正有一定提高。,{'price': {'price': ''}}
重度瘢痕性眼睑外翻手术,重度瘢痕性。,{'price': {'price': '￥880'}}
腹腔镜保脾术,腹腔镜不仅可以明确诊断，而且便于判定损伤程度。  过去由于片面地认为“脾脏并非生命必需的器官”，且脾脏血供丰富，组织脆弱，止血困难，很长时间以来，脾切除是治疗各种类型的惟一选择。然而，现代脾脏研究证明，脾脏具有多种功能，特别是对后凶险性感染(OPSI)风险的认识，使外科医生逐步形成了“保脾”的概念，并确立了脾外伤的处理原则：①抢救生命第一，保留脾脏第二;②年龄越小越倾向于保脾手术;③保留脾脏的质和量须具备足够的脾功能;④根据损伤的类型和程度选择恰当的保脾术式或联合应用几种术式。,{'price': {'price': ''}}
直肌联结术,性斜性首先要查清何肌麻痹？全麻痹或部分麻痹？先天性或后天性？如后天性，其原因是否明确？然后才能制定手术方案。  以下介绍的是完全性的手术。  麻痹性斜性斜视手术效果多不满意，仅能作到基本正位，减少干扰，这些均应向患者详细说明。,{'price': {'price': ''}}
肝中叶切除术,肝中叶切除是指中央区的切除，包括右前叶和左内叶，保留右后叶和左外叶，切除量相当于半肝。因涉及上、下两肝中央部的管道，技术较为复杂。,{'price': {'price': ''}}
肝损伤修补术,1.肝裂伤及肝挫裂伤损伤面积不大，创口不深，少者。  2.不合并肝门或肝内重要者。,{'price': {'price': ''}}
肛隐窝切除术,是治疗肛隐窝炎慢性或反复发作者的手术方法之一。,{'price': {'price': ''}}
肛门裂缝切除术或溃疡切除术,一般是由长期引起的，其症状以、为主，给患者排便带来极大痛苦。长期肛裂会造成小儿因排便而不敢进食，导致，影响其生长发育。如发展为陈旧性肛裂，还需要手术治疗，一般采用肛门裂缝切除术或切除术。,{'price': {'price': ''}}
简单肛瘘切除术,切除术是适用于非手术治疗3个月不愈合的低位肛的手术方法，同时也适用于结核性肛瘘，无全身活动性灶。,{'price': {'price': '￥800-￥1000'}}
直肠膀胱瘘管切除术,直肠管切除术是将直肠病变术后留下的管切除的外科手术之一。,{'price': {'price': '￥1570'}}
股部大隐静脉切开术,一般在两侧踝部切开失败、踝部已阻塞以及大面积病人的表浅静脉均已烧损，才作。,{'price': {'price': ''}}
直肠癌腹部会阴联合切除术,腹部会阴联合切除术是适用于切除低位直的手术方式。,{'price': {'price': '￥3000'}}
复杂性皮下瘘管切开术或切除术,复杂性皮下管切开术或切除术是治疗皮下瘘管功能障碍的外科疗法之一。目前主要用于治疗。,{'price': {'price': ''}}
骨胳外固定器装置术,在创面处理的同时，一期完成了的治疗和骨缺损的修复，最大限度地恢复了患肢功能。,{'price': {'price': ''}}
钢针内固定术,钢针比螺钉细，损伤小，占位少，小块的固定及需要穿过骨骺时，用钢针固定较好，针尾可露于皮外或埋于皮下，取针简单;但其缺点是针体圆滑，没有螺纹，固定力不及螺钉。因此，只用于儿童及下列情况[图1]。  1.骨折片较小的髁、踝、茎突骨折。  2.不稳定性干骺端骨折、骨骺骨折或骨骺分离，外固定不能保持复位者。  3.多发性短管骨(如指、掌、趾、跖骨等)的横断折、短斜折或在8～12小时以内的开放性骨折，手法复位外固定有困难者。,{'price': {'price': ''}}
